F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
3.911761096565013335e-02,2.348823869406285736e-02,2.509751964413494546e-03,2.807057614813775359e+00,1.547647808664360039e-02,1.562947384213141111e-02,1.529957554878107251e+00,1.039030758687053968e+00,9.998991732033349900e-01,3.576638094916098631e-02,6.683648854334475493e-04
8.586133160581399873e-03,3.917779865577288717e-02,1.860237330099837267e-03,1.188109219208555833e+00,-1.245383653869155949e-05,1.311255541313835884e-55,1.245383653869155949e-01,-4.259879408925293202e-03,9.841204667497248315e-52,2.905169219370731110e-02,1.625438280947081768e-50
2.394156888959931423e-03,5.243375294309605972e-05,7.416507222145482699e-03,3.501753816540942754e+00,6.625112873202619428e-03,6.786206728987119290e-03,1.610938557844998620e+00,4.860321276824904890e-01,5.669956442235848382e-01,7.248430875735473178e-01,7.359879451865390942e-01
1.922620006280278265e-02,1.350191998208627453e-03,1.021993052639757343e-02,2.466300661467942801e-01,1.798421923227856711e-02,1.787627985860525820e-02,1.079393736733089249e+00,8.932262354764387569e-01,9.997859149834249504e-01,1.014832685691769015e-01,4.010574713125769305e-04
7.386771589029899818e-03,-1.465351563024585441e-04,1.292029885608843515e-03,4.283309065265618720e+00,6.916202155254151315e-03,7.535227218653151385e-03,6.190250633990000750e+00,9.760660430201831828e-01,9.975780617455971555e-01,4.307257260857503267e-01,1.560774819071845260e-02
3.841680944462119718e-04,2.444502647396380041e-02,2.902078867507297110e-03,3.563212973609744427e+00,-9.156165985292966103e-06,6.411161714041266553e-09,9.162577147007007483e-02,1.747329121484355111e-02,5.610755242122453629e-06,3.603569380255535609e-02,4.872739696366296640e-05
8.952275369878826342e-03,4.415597023086156175e-02,5.818134606547072964e-03,2.180268263886908198e+00,6.550815689127659214e-05,3.961940123765555223e-08,6.546853749003893608e-01,-1.967720336317128893e-02,2.085582584495609311e-05,6.064498159493583902e-03,1.330016547720494285e-04
-6.375605178387162147e-03,2.011065194566893921e-02,8.213522206606670151e-03,2.590150318361128967e+00,1.503755146825252326e-04,1.111345847331735530e-04,3.924092994935167722e-01,1.500332733098160530e-02,2.255209899761957335e-02,6.984642003350424733e-02,8.625474670311802927e-02
1.631609365585513782e-02,4.499378142516098633e-02,7.060579483087697436e-03,5.557200631163674576e-01,-6.358772224518069449e-05,2.310976708963536829e-11,6.358774535494777780e-01,-5.253371922177072287e-03,2.540035910849400946e-08,-2.901889686349428191e-02,1.064407442238173964e-07
2.843811814156416151e-02,-4.370307390785538836e-03,1.205373665509766601e-02,4.032923655668272822e+00,3.361145688211278348e-02,3.378698958614018144e-02,1.755327040273979566e+00,9.007524217592016713e-01,9.123480721035971408e-01,3.459666694463967573e-01,3.197585871694378357e-01
1.682996032711232826e-02,-2.237221339498411329e-03,1.335719059303744696e-02,4.093902010411619052e+00,2.291467264422694661e-02,2.289275972333897069e-02,2.191292088797591742e-01,7.211079195924173790e-01,7.597532847347109319e-01,7.162315557090436213e-01,6.293543363736916474e-01
3.809662191198245201e-02,1.981979128812619284e-02,1.294962802201683402e-02,1.719518597015974593e-01,1.823231358855866013e-02,1.827728947817429395e-02,4.497588961563381282e-01,9.101966494786029038e-01,9.996674953210573644e-01,-1.580918231610999383e-02,5.047238426922049694e-04
3.521631655388255538e-02,4.241341082927095607e-02,7.639107468295365175e-03,3.756653990826386291e+00,2.939966564367936519e-03,2.992676847790696690e-03,5.271028342276017353e-01,3.310934766954401476e-01,3.134527547170486983e-01,7.229678656439263440e-01,6.870731818020491266e-01
2.214944466384963923e-02,9.786676528585631224e-04,8.339312570138958380e-03,3.027531588499665638e+00,2.154386678139752487e-02,2.163735842833629588e-02,9.349164693877101140e-01,8.921565405336741028e-01,9.277206417730106125e-01,2.589470317192086313e-01,2.394431886407971943e-01
1.241792155389462478e-02,1.991037508650358306e-02,8.432355569117023358e-03,9.673551167617457924e-01,8.774031064241009925e-04,8.277493304389702596e-04,4.965377598513073254e-01,1.638324418307317287e-01,1.831556644583677007e-01,2.145417417105090763e-01,2.609039215192606731e-01
3.223426580894212662e-02,-4.251495899491317468e-03,1.354566997510853188e-02,2.557691063984224300e+00,3.680227957464821120e-02,3.689742579019219398e-02,9.514621554398278169e-01,1.006925133302916109e+00,9.539304441608722485e-01,1.113473814520625355e-01,1.544808726304266189e-01
4.646989163614937551e-02,-5.569044152687926963e-03,1.086428448736704785e-02,1.325608300623000724e-01,5.206539990194448270e-02,5.203893578883730248e-02,2.646411310718022047e-01,1.008828432392363972e+00,1.000000000000000000e+00,1.961954290168134094e-02,3.792506373304642692e-39
3.976257779765361017e-02,2.208323955199849309e-02,3.115582756952547071e-03,5.149302684397785157e-01,1.769672779164921383e-02,1.767933824565511708e-02,1.738954599409675561e-01,1.070938149696741393e+00,9.999999999999986677e-01,-4.826053306115860725e-02,7.551774508111797544e-15
-2.528711975718571370e-03,1.780237504187937719e-02,1.375321642777799919e-02,2.369335876223978232e+00,2.048199493319436196e-03,1.900921577367458391e-03,1.472779159519778114e+00,1.268595618262643998e-01,1.684320560707532333e-01,3.454731236889665991e-01,3.872060324113761887e-01
7.638811696473539123e-03,1.874461126098272978e-02,5.595413051569173880e-03,1.237435171446640281e+00,1.382586616866399859e-04,9.243929242410874535e-05,4.581936926253123987e-01,2.575095890506899632e-02,3.719127646275262322e-02,2.741892196957366329e-02,9.033795176674791483e-02
-9.955884628393843819e-03,3.815879050826865432e-02,3.869170413098645036e-03,4.956979574926936166e-02,-6.343458569519830337e-05,0.000000000000000000e+00,6.343458569519830892e-01,-1.007011217313833785e-02,0.000000000000000000e+00,-2.587825239144442985e-02,0.000000000000000000e+00
1.503953183409615681e-02,-3.163242616957017729e-03,3.720168377094908510e-03,3.560036501255624763e+00,1.820482443149266591e-02,1.821327213020979344e-02,8.447698717127527512e-02,8.947122692972334645e-01,9.952465972795003779e-01,1.024624741504701619e-01,2.608021651661436222e-02
3.359486119186675529e-02,1.379878975846627644e-02,1.496316553105380906e-02,4.428433773662380446e+00,2.498319272375332939e-02,2.486388825477742898e-02,1.193044689759004129e+00,6.984878810148824613e-01,7.352210969065267054e-01,8.424928797325312857e-01,6.889851535543836114e-01
1.293571619109309088e-02,1.200414997017100298e-02,2.820416790979366709e-03,2.737690613238256798e+00,2.293031275939747676e-03,2.364479326482696406e-03,7.144805054294872670e-01,5.785958468436784852e-01,5.791118636495242722e-01,5.336009599248362489e-01,6.470668739487420718e-01
2.461285043824992802e-04,2.551836838085160680e-02,7.384051810544840430e-03,2.477950160312773598e+00,1.117195923771175520e-04,6.111124611495421361e-05,5.060834626216333954e-01,1.585807372169545371e-02,1.484445322508958116e-02,6.688167823144708368e-02,5.908190246328368783e-02
2.710700946501151676e-02,1.231631021638130916e-03,1.034846608052417127e-02,4.081195233545655832e-01,2.600543790940077621e-02,2.587544737696208935e-02,1.299905324386868566e+00,1.011062748799391953e+00,9.999546037800691733e-01,-9.267016864656975328e-02,1.201702696453849691e-04
4.380395691471669628e-02,4.677951117957624555e-02,1.386273142238886660e-02,9.588884166277200638e-01,3.902441775316822445e-03,4.057360396815392484e-03,1.549186214985700305e+00,4.168610228831851616e-01,4.132482129211694222e-01,3.967774568262989465e-01,3.813824792623366489e-01
2.033210487703686342e-02,3.936473908414492295e-02,5.338936086221693703e-03,2.420640592606783326e+00,1.109720730364301827e-04,3.120045208472698036e-05,7.977162095170320377e-01,2.821909982093886993e-02,1.097348134409207795e-02,5.854868783499946050e-02,4.496302345796389377e-02
1.029459183617333941e-02,2.887639672816506159e-02,1.110327541169046223e-02,8.592927867282897925e-01,2.475598592691988231e-04,1.449575371167403004e-04,1.026023221524585249e+00,-2.522435745402427237e-02,3.550840812655822049e-02,-7.091676079374393225e-03,7.248022039535570449e-02
4.330278486270274646e-02,2.821401978679231176e-02,1.038497865201223197e-02,3.502017813061295115e+00,1.750191926674846132e-02,1.752360472693573201e-02,2.168546018727068869e-01,8.125202677825315023e-01,7.812453645049471929e-01,5.747323989351086349e-01,5.522954978983245500e-01
1.758583234794578593e-02,2.134359464820150681e-02,1.052983894891645206e-02,9.984179910151723680e-01,2.490925948904191070e-03,2.583490512761073537e-03,9.256456385688246469e-01,4.406520867082195925e-01,3.604895349820574912e-01,5.614293694875688301e-01,3.739966504766540911e-01
2.382354176194754689e-03,1.352092826056756035e-02,1.768587702226021106e-03,1.425604479779645661e+00,-1.180853820444104085e-04,2.496902006361036537e-11,1.180854070134304878e+00,4.368465042795053720e-04,6.646159132266885184e-08,9.596053709508443885e-02,4.326934863412661713e-07
-3.464162156435612525e-03,5.001624125178308344e-04,2.067665042058031317e-03,7.159095293723286568e-01,4.185149771007007358e-05,7.073167032527935460e-06,3.477833067754213525e-01,5.691901459163407895e-02,1.172568497265517699e-02,5.094600741647282993e-02,2.590244888220626790e-02
-3.613711593124561972e-03,1.506011913623815472e-02,5.441715851649414799e-03,5.025454867537816339e-01,2.899088906749280881e-05,4.787357645078512110e-10,2.899041033172830018e-01,-1.227019307939621051e-02,6.468511420121294179e-07,-4.216030073596330197e-02,2.307714118099522684e-06
1.160546604216755769e-02,7.771463230889974830e-03,6.618369361181094396e-03,1.976282761087188256e+00,5.837935885280253444e-03,5.939569678670352133e-03,1.016337933900986812e+00,6.139476242944189588e-01,6.598579887663864607e-01,5.316663070285750914e-01,5.151831378126010552e-01
4.424103188048346402e-02,2.193243529719160131e-03,1.391076593843810702e-02,3.194266002406156435e+00,4.226328061254010227e-02,4.251225022555916999e-02,2.489696130190677259e+00,9.687492178161650758e-01,9.546050083724736401e-01,5.433509868938411758e-02,1.706031778146848699e-01
3.426948399674060314e-02,2.736219330712857944e-02,6.678980887560648401e-03,2.626427073949405333e+00,8.564342934164118418e-03,8.622413008933887263e-03,5.807007476976884242e-01,8.529852109302407115e-01,7.383081947248890664e-01,5.597752210372437531e-01,5.274313175543448029e-01
8.825708606722658042e-03,3.956826809986671578e-03,2.416236981946311146e-03,2.711431722716340253e+00,5.115956680516767566e-03,5.081440799259779456e-03,3.451588125698811238e-01,8.904804166364276297e-01,8.894754816992977986e-01,4.128557547899130986e-01,3.106855094844231946e-01
2.921664958043197757e-02,1.676743955310618095e-02,1.360985067156306443e-03,1.307766768486224862e+00,1.263016772957401695e-02,1.244921002732579662e-02,1.809577022482203201e+00,8.585754651149192229e-01,9.999999999999993339e-01,5.723411180477746413e-02,5.834720550062321764e-15
1.902905210067013658e-02,4.766335830714431288e-02,5.585139426642220066e-03,1.577342346504821746e+00,-9.963844395787652131e-06,3.471506909038463156e-08,9.998559464878035985e-02,-5.695985282171820395e-03,2.230985392229997924e-05,1.823244622322954187e-02,1.205954240838288244e-04
1.267136537399630135e-02,4.602288179483922381e-02,8.224991521667494865e-03,1.204280755695138261e+00,-3.370236838860785067e-05,2.388654058089973846e-07,3.394123379441684740e-01,-2.277871184069060664e-03,1.099367294747731477e-04,2.292773826218968969e-02,4.748238382802482532e-04
1.164790100265822304e-03,-4.962383254190838415e-03,9.359075814684439387e-03,1.048449825208030567e-01,5.970502815645891033e-03,6.151434716961922886e-03,1.809319013160318512e+00,8.617521399107558322e-01,9.784051438031808878e-01,3.120222724251174931e-02,1.672994140533258164e-02
-8.349395655271200922e-03,1.370154701068074764e-02,1.141226612910201457e-02,2.471398778607978741e+00,1.011155740028702940e-03,9.479275199424693887e-04,6.322822008623355527e-01,1.538777059712509721e-01,1.095189416731133097e-01,3.231941638396320093e-01,2.946762181646251366e-01
2.013073989931249419e-02,-3.822451124770779793e-03,4.681268719631627440e-03,2.206641268414960333e+00,2.398613983671717825e-02,2.395369733403404297e-02,3.244250268313528252e-01,1.007411156536629715e+00,9.997140067102452399e-01,4.524154438771385567e-02,1.571531627957377863e-03
2.111686752483922513e-02,3.163315251409862944e-02,1.052047326481097417e-02,6.688440292596733450e-01,5.305433294731116273e-04,4.610713626351816124e-04,6.947196683793001037e-01,1.273829854737609790e-01,1.108041052025024731e-01,1.662620235135286173e-01,1.545860979813819258e-01
-5.015912276054481332e-03,3.684989946305529396e-02,1.493730596888329792e-02,1.768797554051113829e+00,2.272303023444690456e-04,1.258953190898258782e-04,1.013349832546431628e+00,3.124781317466083369e-02,1.754120886189117559e-02,9.622675824926546495e-02,5.759219693097571147e-02
4.734095091436862912e-02,3.282863959959694128e-02,1.066880843554402977e-02,3.511710987461250100e-01,1.482445321742936750e-02,1.453577369381081619e-02,2.886795236185513147e+00,9.546166979982749767e-01,9.891453343949072607e-01,1.154715115534853259e-01,1.696428112018559531e-02
4.419388649216918208e-02,4.891130892714252998e-02,1.364020957618707758e-02,5.156550709045707448e-01,1.903059746708854819e-03,1.993532474049132530e-03,9.047272734027771435e-01,2.698570959638452171e-01,3.150381292566573066e-01,2.615006494050742814e-01,2.551060812842159131e-01
1.642558114219815069e-02,1.709395212743843734e-02,1.109083326468098332e-02,1.819733619640632849e+00,5.671632166195916640e-03,5.640447433750508423e-03,3.118473244540821421e-01,5.607614380285877997e-01,4.821837978020980797e-01,6.403825905899843685e-01,5.376264299944745195e-01
2.245953117335765942e-02,4.634608324293632009e-02,1.082746329646115668e-02,7.520440394330382139e-01,6.980433182298545480e-05,1.640984323783912762e-05,5.339448858514632690e-01,2.363558208869444288e-02,5.480656871346517058e-03,5.334289542112785609e-02,1.360649627128295534e-02
2.976499212632460062e-02,1.897394919357272419e-02,1.411323767920646607e-02,2.237964789397368204e+00,1.474763611811403391e-02,1.489527087181968974e-02,1.476347537056558412e+00,6.838184182860429505e-01,6.953612369017370121e-01,4.356652486160543236e-01,5.237350974065929643e-01
-1.951722462863953247e-03,4.385914442347012970e-02,6.752528739535046745e-03,1.127383134245515256e-01,-1.770746133788331234e-05,4.905073677340378165e-95,1.770746133788331234e-01,9.968086774073880649e-03,4.392549828073745775e-91,5.930404094351950789e-02,2.987281218844535020e-90
3.082119803385804241e-02,1.371682519015066104e-03,1.357622281145447196e-02,4.907481781992528269e+00,3.214439204645916370e-02,3.205609509463432788e-02,8.829695182483582316e-01,7.975871047744573783e-01,8.362585494844054779e-01,5.498681063976599281e-01,5.471835627878431918e-01
2.120173798715485614e-02,3.289088774373120916e-02,5.759505357225207581e-03,1.982901962679715746e+00,1.948444089475264568e-04,2.713695181232290369e-04,7.652510917570257698e-01,4.414306485776747779e-02,7.475338117934272886e-02,1.255977765068135577e-01,1.988318292129724607e-01
3.603158003500304962e-02,2.447417128088871102e-02,1.439452603353153642e-02,3.287693885822130735e+00,1.716651760589670700e-02,1.719564051342557104e-02,2.912290752886403933e-01,7.580484302888418346e-01,6.710484140426874466e-01,5.947915760572405341e-01,6.558089982639087046e-01
1.889484603959560444e-02,-3.974273344787941642e-04,6.792092839323552941e-03,1.971727899830623576e+00,1.921272818872341720e-02,1.936843362622044790e-02,1.557054374970306965e+00,9.368788181387103231e-01,9.784539207244447034e-01,6.131799963702875417e-02,7.241260025511109255e-02
1.738906265344548896e-02,3.283815161863118393e-02,1.416095406493802361e-02,1.390399301404957377e+00,1.539511941293097638e-03,1.600909283884609582e-03,6.139734259151194973e-01,1.495081767562473629e-01,1.774281910076339064e-01,2.809070506599029016e-01,3.066186905050531930e-01
9.801271974704916026e-03,-5.566783865096193960e-03,4.736167957982625847e-03,5.583592695391806915e-01,1.539344729362250239e-02,1.536806109090490917e-02,2.538620271759322033e-01,9.488808846141990605e-01,9.999929549178426802e-01,8.330560756846325243e-02,2.396881208412594973e-05
1.990023990300392176e-02,4.803481711926106679e-02,1.383944529998598627e-02,3.923876402061852620e+00,2.163283629413073963e-03,2.172016899838662488e-03,8.733270425588524066e-02,1.778694897922862006e-01,1.523808215420579260e-01,4.789002885424807898e-01,4.667229610566062115e-01
